Dates,Adj Close
2005-05-05,
2005-05-06,11192.16992
2005-05-09,11171.32031
2005-05-10,11159.45996
2005-05-11,11120.7002
2005-05-12,11077.94043
2005-05-13,11049.11035
2005-05-16,10947.219729999999
2005-05-17,10825.38965
2005-05-18,10835.41016
2005-05-19,11077.16016
2005-05-20,11037.29004
2005-05-23,11158.65039
2005-05-24,11133.65039
2005-05-25,11014.42969
2005-05-26,11027.94043
2005-05-27,11192.33008
2005-05-30,11266.33008
2005-05-31,11276.58984
2005-06-01,11329.66992
2005-06-02,11280.049809999999
2005-06-03,11300.049809999999
2005-06-06,11270.62012
2005-06-07,11217.4502
2005-06-08,11281.030270000001
2005-06-09,11160.87988
2005-06-10,11304.23047
2005-06-13,11311.50977
2005-06-14,11335.91992
2005-06-15,11415.87988
2005-06-16,11416.37988
2005-06-17,11514.030270000001
2005-06-20,11483.34961
2005-06-21,11488.74023
2005-06-22,11547.280270000001
2005-06-23,11576.75
2005-06-24,11537.030270000001
2005-06-27,11414.280270000001
2005-06-28,11513.83008
2005-06-29,11577.44043
2005-06-30,11584.00977
2005-07-01,11630.12988
2005-07-04,11651.549809999999
2005-07-05,11616.7002
2005-07-06,11603.530270000001
2005-07-07,11590.13965
2005-07-08,11565.99023
2005-07-11,11674.79004
2005-07-12,11692.13965
2005-07-13,11659.83984
2005-07-14,11764.25977
2005-07-15,11758.67969
2005-07-18,
2005-07-19,11764.83984
2005-07-20,11789.34961
2005-07-21,11786.73047
2005-07-22,11695.049809999999
2005-07-25,11762.65039
2005-07-26,11737.95996
2005-07-27,11835.08008
2005-07-28,11858.30957
2005-07-29,11899.59961
2005-08-01,11946.91992
2005-08-02,11940.2002
2005-08-03,11981.799809999999
2005-08-04,11883.30957
2005-08-05,11766.48047
2005-08-08,11778.98047
2005-08-09,11900.32031
2005-08-10,12098.08008
2005-08-11,12263.32031
2005-08-12,12261.67969
2005-08-15,12256.549809999999
2005-08-16,12315.66992
2005-08-17,12273.12012
2005-08-18,12307.37012
2005-08-19,12291.73047
2005-08-22,12452.50977
2005-08-23,12472.92969
2005-08-24,12502.25977
2005-08-25,12405.16016
2005-08-26,12439.48047
2005-08-29,12309.83008
2005-08-30,12453.13965
2005-08-31,12413.59961
2005-09-01,12506.969729999999
2005-09-02,12600.0
2005-09-05,12634.87988
2005-09-06,12599.42969
2005-09-07,12607.58984
2005-09-08,12533.88965
2005-09-09,12692.04004
2005-09-12,12896.42969
2005-09-13,12901.9502
2005-09-14,12834.25
2005-09-15,12986.780270000001
2005-09-16,12958.67969
2005-09-19,
2005-09-20,13148.57031
2005-09-21,13196.57031
2005-09-22,13159.36035
2005-09-23,
2005-09-26,13392.62988
2005-09-27,13310.04004
2005-09-28,13435.91016
2005-09-29,13617.240230000001
2005-09-30,13574.299809999999
2005-10-03,13525.28027
2005-10-04,13738.83984
2005-10-05,13689.88965
2005-10-06,13359.50977
2005-10-07,13227.74023
2005-10-10,
2005-10-11,13556.70996
2005-10-12,13463.740230000001
2005-10-13,13449.240230000001
2005-10-14,13420.54004
2005-10-17,13400.29004
2005-10-18,13352.24023
2005-10-19,13129.49023
2005-10-20,13190.45996
2005-10-21,13199.9502
2005-10-24,13106.17969
2005-10-25,13280.62012
2005-10-26,13395.01953
2005-10-27,13417.08008
2005-10-28,13346.54004
2005-10-31,13606.5
2005-11-01,13867.86035
2005-11-02,13894.78027
2005-11-03,
2005-11-04,14075.95996
2005-11-07,14061.59961
2005-11-08,14036.730469999999
2005-11-09,14072.2002
2005-11-10,14080.87988
2005-11-11,14155.05957
2005-11-14,14116.04004
2005-11-15,14091.769530000001
2005-11-16,14170.87012
2005-11-17,14411.79004
2005-11-18,14623.12012
2005-11-21,14680.42969
2005-11-22,14708.32031
2005-11-23,
2005-11-24,14742.580080000002
2005-11-25,14784.29004
2005-11-28,14986.94043
2005-11-29,14927.7002
2005-11-30,14872.15039
2005-12-01,15130.5
2005-12-02,15421.59961
2005-12-05,15551.30957
2005-12-06,15423.37988
2005-12-07,15484.66016
2005-12-08,15183.36035
2005-12-09,15404.049809999999
2005-12-12,15738.7002
2005-12-13,15778.86035
2005-12-14,15464.580080000002
2005-12-15,15254.44043
2005-12-16,15173.07031
2005-12-19,15391.480469999999
2005-12-20,15641.259769999999
2005-12-21,15957.57031
2005-12-22,15941.37012
2005-12-23,
2005-12-26,16107.669919999998
2005-12-27,15969.40039
2005-12-28,16194.61035
2005-12-29,16344.2002
2005-12-30,16111.42969
2006-01-02,
2006-01-03,
2006-01-04,16361.54004
2006-01-05,16425.36914
2006-01-06,16428.21094
2006-01-09,
2006-01-10,16124.34961
2006-01-11,16363.58984
2006-01-12,16445.18945
2006-01-13,16454.94922
2006-01-16,16268.03027
2006-01-17,15805.9502
2006-01-18,15341.17969
2006-01-19,15696.28027
2006-01-20,15696.69043
2006-01-23,15360.65039
2006-01-24,15648.88965
2006-01-25,15651.0
2006-01-26,15891.019530000001
2006-01-27,16460.67969
2006-01-30,16551.23047
2006-01-31,16649.82031
2006-02-01,16480.08984
2006-02-02,16710.55078
2006-02-03,16659.64063
2006-02-06,16747.75977
2006-02-07,16720.99023
2006-02-08,16272.67969
2006-02-09,16439.66992
2006-02-10,16257.830080000002
2006-02-13,15877.66016
2006-02-14,16184.87012
2006-02-15,15932.830080000002
2006-02-16,16043.669919999998
2006-02-17,15713.4502
2006-02-20,15437.92969
2006-02-21,15894.94043
2006-02-22,15781.78027
2006-02-23,16096.09961
2006-02-24,16101.91016
2006-02-27,16192.9502
2006-02-28,16205.42969
2006-03-01,15964.45996
2006-03-02,15909.759769999999
2006-03-03,15663.33984
2006-03-06,15901.16016
2006-03-07,15726.019530000001
2006-03-08,15627.490230000001
2006-03-09,16036.91016
2006-03-10,16115.62988
2006-03-13,16361.509769999999
2006-03-14,16238.36035
2006-03-15,16319.04004
2006-03-16,16096.20996
2006-03-17,16339.730469999999
2006-03-20,16624.80078
2006-03-21,
2006-03-22,16495.48047
2006-03-23,16489.36914
2006-03-24,16560.86914
2006-03-27,16650.09961
2006-03-28,16690.24023
2006-03-29,16938.41016
2006-03-30,17045.33984
2006-03-31,17059.66016
2006-04-03,17333.31055
2006-04-04,17292.91016
2006-04-05,17243.98047
2006-04-06,17489.33008
2006-04-07,17563.36914
2006-04-10,17456.58008
2006-04-11,17418.13086
2006-04-12,17162.55078
2006-04-13,17199.15039
2006-04-14,17233.82031
2006-04-17,17000.35938
2006-04-18,17232.85938
2006-04-19,17350.11914
2006-04-20,17317.5293
2006-04-21,17403.96094
2006-04-24,16914.40039
2006-04-25,16970.28906
2006-04-26,17055.92969
2006-04-27,17114.53906
2006-04-28,16906.23047
2006-05-01,16925.71094
2006-05-02,17153.76953
2006-05-03,
2006-05-04,
2006-05-05,
2006-05-08,17291.66992
2006-05-09,17190.91016
2006-05-10,16951.92969
2006-05-11,16862.14063
2006-05-12,16601.7793
2006-05-15,16486.91016
2006-05-16,16158.419919999998
2006-05-17,16307.669919999998
2006-05-18,16087.17969
2006-05-19,16155.4502
2006-05-22,15857.87012
2006-05-23,15599.2002
2006-05-24,15907.2002
2006-05-25,15693.75
2006-05-26,15970.759769999999
2006-05-29,15915.67969
2006-05-30,15859.4502
2006-05-31,15467.330080000002
2006-06-01,15503.740230000001
2006-06-02,15789.30957
2006-06-05,15668.30957
2006-06-06,15384.86035
2006-06-07,15096.009769999999
2006-06-08,14633.03027
2006-06-09,14750.83984
2006-06-12,14833.009769999999
2006-06-13,14218.59961
2006-06-14,14309.55957
2006-06-15,14470.759769999999
2006-06-16,14879.33984
2006-06-19,14860.34961
2006-06-20,14648.41016
2006-06-21,14644.259769999999
2006-06-22,15135.69043
2006-06-23,15124.04004
2006-06-26,15152.40039
2006-06-27,15171.80957
2006-06-28,14886.11035
2006-06-29,15121.15039
2006-06-30,15505.17969
2006-07-03,15571.62012
2006-07-04,15638.5
2006-07-05,15523.94043
2006-07-06,15321.40039
2006-07-07,15307.61035
2006-07-10,15552.80957
2006-07-11,15473.82031
2006-07-12,15249.32031
2006-07-13,15097.9502
2006-07-14,14845.240230000001
2006-07-17,
2006-07-18,14437.240230000001
2006-07-19,14500.259769999999
2006-07-20,14946.83984
2006-07-21,14821.259769999999
2006-07-24,14794.5
2006-07-25,15005.240230000001
2006-07-26,14884.07031
2006-07-27,15179.78027
2006-07-28,15342.87012
2006-07-31,15456.80957
2006-08-01,15440.91016
2006-08-02,15464.29004
2006-08-03,15470.37012
2006-08-04,15499.17969
2006-08-07,15154.05957
2006-08-08,15464.66016
2006-08-09,15656.58984
2006-08-10,15630.91016
2006-08-11,15565.019530000001
2006-08-14,15857.11035
2006-08-15,15816.19043
2006-08-16,16071.36035
2006-08-17,16020.83984
2006-08-18,16105.980469999999
2006-08-21,15969.04004
2006-08-22,16181.169919999998
2006-08-23,16163.03027
2006-08-24,15960.62012
2006-08-25,15938.66016
2006-08-28,15762.58984
2006-08-29,15890.55957
2006-08-30,15872.019530000001
2006-08-31,16140.759769999999
2006-09-01,16134.25
2006-09-04,16358.07031
2006-09-05,16385.96094
2006-09-06,16284.08984
2006-09-07,16012.41016
2006-09-08,16080.45996
2006-09-11,15794.37988
2006-09-12,15719.33984
2006-09-13,15750.049809999999
2006-09-14,15942.38965
2006-09-15,15866.92969
2006-09-18,
2006-09-19,15874.28027
2006-09-20,15718.669919999998
2006-09-21,15834.230469999999
2006-09-22,15634.669919999998
2006-09-25,15633.80957
2006-09-26,15557.4502
2006-09-27,15947.87012
2006-09-28,16024.84961
2006-09-29,16127.580080000002
2006-10-02,16254.29004
2006-10-03,16242.08984
2006-10-04,16082.549809999999
2006-10-05,16449.33008
2006-10-06,16436.06055
2006-10-09,
2006-10-10,16477.25
2006-10-11,16400.57031
2006-10-12,16368.80957
2006-10-13,16536.53906
2006-10-16,16692.75977
2006-10-17,16611.58984
2006-10-18,16653.0
2006-10-19,16551.35938
2006-10-20,16651.63086
2006-10-23,16788.82031
2006-10-24,16780.4707
2006-10-25,16699.30078
2006-10-26,16811.59961
2006-10-27,16669.07031
2006-10-30,16351.84961
2006-10-31,16399.39063
2006-11-01,16375.259769999999
2006-11-02,16350.019530000001
2006-11-03,
2006-11-06,16364.759769999999
2006-11-07,16393.41016
2006-11-08,16215.740230000001
2006-11-09,16198.57031
2006-11-10,16112.42969
2006-11-13,16022.490230000001
2006-11-14,16289.549809999999
2006-11-15,16243.46973
2006-11-16,16163.87012
2006-11-17,16091.730469999999
2006-11-20,15725.94043
2006-11-21,15734.13965
2006-11-22,15914.230469999999
2006-11-23,
2006-11-24,15734.59961
2006-11-27,15885.37988
2006-11-28,15855.259769999999
2006-11-29,16076.2002
2006-11-30,16274.330080000002
2006-12-01,16321.78027
2006-12-04,16303.58984
2006-12-05,16265.759769999999
2006-12-06,16371.28027
2006-12-07,16473.35938
2006-12-08,16417.82031
2006-12-11,16527.99023
2006-12-12,16637.7793
2006-12-13,16692.92969
2006-12-14,16829.19922
2006-12-15,16914.31055
2006-12-18,16962.10938
2006-12-19,16776.88086
2006-12-20,17011.03906
2006-12-21,17047.83008
2006-12-22,17104.96094
2006-12-25,17092.89063
2006-12-26,17169.18945
2006-12-27,17223.15039
2006-12-28,17224.81055
2006-12-29,17225.83008
2007-01-04,17353.66992
2007-01-05,17091.58984
2007-01-09,17237.76953
2007-01-10,16942.40039
2007-01-11,16838.16992
2007-01-12,17057.00977
2007-01-15,17209.91992
2007-01-16,17202.46094
2007-01-17,17261.34961
2007-01-18,17370.92969
2007-01-19,17310.43945
2007-01-22,17424.17969
2007-01-23,17408.57031
2007-01-24,17507.40039
2007-01-25,17458.30078
2007-01-26,17421.92969
2007-01-29,17470.46094
2007-01-30,17490.18945
2007-01-31,17383.41992
2007-02-01,17519.5
2007-02-02,17547.10938
2007-02-05,17344.80078
2007-02-06,17406.85938
2007-02-07,17292.32031
2007-02-08,17292.48047
2007-02-09,17504.33008
2007-02-13,17621.44922
2007-02-14,17752.64063
2007-02-15,17897.23047
2007-02-16,17875.65039
2007-02-19,17940.08984
2007-02-20,17939.11914
2007-02-21,17913.21094
2007-02-22,18108.78906
2007-02-23,18188.41992
2007-02-26,18215.34961
2007-02-27,18119.91992
2007-02-28,17604.11914
2007-03-01,17453.50977
2007-03-02,17217.92969
2007-03-05,16642.25
2007-03-06,16844.5
2007-03-07,16764.61914
2007-03-08,17090.31055
2007-03-09,17164.03906
2007-03-12,17292.39063
2007-03-13,17178.83984
2007-03-14,16676.89063
2007-03-15,16860.39063
2007-03-16,16744.15039
2007-03-19,17009.55078
2007-03-20,17163.19922
2007-03-22,17419.19922
2007-03-23,17480.60938
2007-03-26,17521.96094
2007-03-27,17365.05078
2007-03-28,17254.73047
2007-03-29,17263.93945
2007-03-30,17287.65039
2007-04-02,17028.41016
2007-04-03,17244.05078
2007-04-04,17544.08984
2007-04-05,17491.41992
2007-04-06,17484.7793
2007-04-09,17743.75977
2007-04-10,17664.68945
2007-04-11,17670.07031
2007-04-12,17540.41992
2007-04-13,17363.94922
2007-04-16,17628.30078
2007-04-17,17527.44922
2007-04-18,17667.33008
2007-04-19,17371.9707
2007-04-20,17452.61914
2007-04-23,17455.36914
2007-04-24,17451.76953
2007-04-25,17236.16016
2007-04-26,17429.16992
2007-04-27,17400.41016
2007-05-01,17274.98047
2007-05-02,17394.91992
2007-05-07,17669.83008
2007-05-08,17656.83984
2007-05-09,17748.11914
2007-05-10,17736.96094
2007-05-11,17553.7207
2007-05-14,17677.93945
2007-05-15,17512.98047
2007-05-16,17529.0
2007-05-17,17498.59961
2007-05-18,17399.58008
2007-05-21,17556.86914
2007-05-22,17680.05078
2007-05-23,17705.11914
2007-05-24,17696.9707
2007-05-25,17481.21094
2007-05-28,17587.58984
2007-05-29,17672.56055
2007-05-30,17588.25977
2007-05-31,17875.75
2007-06-01,17958.88086
2007-06-04,17973.41992
2007-06-05,18053.81055
2007-06-06,18040.92969
2007-06-07,18053.38086
2007-06-08,17779.08984
2007-06-11,17834.48047
2007-06-12,17760.91016
2007-06-13,17732.76953
2007-06-14,17842.28906
2007-06-15,17971.49023
2007-06-18,18149.51953
2007-06-19,18163.60938
2007-06-20,18211.67969
2007-06-21,18240.30078
2007-06-22,18188.63086
2007-06-25,18087.48047
2007-06-26,18066.10938
2007-06-27,17849.2793
2007-06-28,17932.26953
2007-06-29,18138.35938
2007-07-02,18146.30078
2007-07-03,18149.90039
2007-07-04,18168.7207
2007-07-05,18221.48047
2007-07-06,18140.93945
2007-07-09,18261.98047
2007-07-10,18252.66992
2007-07-11,18049.50977
2007-07-12,17984.14063
2007-07-13,18238.94922
2007-07-17,18217.26953
2007-07-18,18015.58008
2007-07-19,18116.57031
2007-07-20,18157.92969
2007-07-23,17963.64063
2007-07-24,18002.0293
2007-07-25,17858.41992
2007-07-26,17702.08984
2007-07-27,17283.81055
2007-07-30,17289.30078
2007-07-31,17248.89063
2007-08-01,16870.98047
2007-08-02,16984.10938
2007-08-03,16979.85938
2007-08-06,16914.46094
2007-08-07,16921.76953
2007-08-08,17029.2793
2007-08-09,17170.59961
2007-08-10,16764.08984
2007-08-13,16800.05078
2007-08-14,16844.60938
2007-08-15,16475.60938
2007-08-16,16148.490230000001
2007-08-17,15273.67969
2007-08-20,15732.480469999999
2007-08-21,15901.33984
2007-08-22,15900.63965
2007-08-23,16316.32031
2007-08-24,16248.96973
2007-08-27,16301.38965
2007-08-28,16287.490230000001
2007-08-29,16012.830080000002
2007-08-30,16153.82031
2007-08-31,16569.08984
2007-09-03,16524.92969
2007-09-04,16420.4707
2007-09-05,16158.4502
2007-09-06,16257.0
2007-09-07,16122.16016
2007-09-10,15764.96973
2007-09-11,15877.669919999998
2007-09-12,15797.59961
2007-09-13,15821.19043
2007-09-14,16127.419919999998
2007-09-18,15801.799809999999
2007-09-19,16381.54004
2007-09-20,16413.78906
2007-09-21,16312.61035
2007-09-25,16401.73047
2007-09-26,16435.74023
2007-09-27,16832.2207
2007-09-28,16785.68945
2007-10-01,16845.96094
2007-10-02,17046.7793
2007-10-03,17199.89063
2007-10-04,17092.49023
2007-10-05,17065.03906
2007-10-09,17159.90039
2007-10-10,17177.89063
2007-10-11,17458.98047
2007-10-12,17331.16992
2007-10-15,17358.15039
2007-10-16,17137.91992
2007-10-17,16955.31055
2007-10-18,17106.08984
2007-10-19,16814.36914
2007-10-22,16438.4707
2007-10-23,16450.58008
2007-10-24,16358.38965
2007-10-25,16284.169919999998
2007-10-26,16505.63086
2007-10-29,16698.08008
2007-10-30,16651.00977
2007-10-31,16737.63086
2007-11-01,16870.40039
2007-11-02,16517.48047
2007-11-05,16268.919919999998
2007-11-06,16249.62988
2007-11-07,16096.67969
2007-11-08,15771.57031
2007-11-09,15583.419919999998
2007-11-12,15197.08984
2007-11-13,15126.62988
2007-11-14,15499.55957
2007-11-15,15396.299809999999
2007-11-16,15154.61035
2007-11-19,15042.55957
2007-11-20,15211.519530000001
2007-11-21,14837.66016
2007-11-22,14888.769530000001
2007-11-26,15135.20996
2007-11-27,15222.84961
2007-11-28,15153.78027
2007-11-29,15513.740230000001
2007-11-30,15680.669919999998
2007-12-03,15628.96973
2007-12-04,15480.19043
2007-12-05,15608.87988
2007-12-06,15874.080080000002
2007-12-07,15956.37012
2007-12-10,15924.38965
2007-12-11,16044.71973
2007-12-12,15932.259769999999
2007-12-13,15536.519530000001
2007-12-14,15514.509769999999
2007-12-17,15249.79004
2007-12-18,15207.86035
2007-12-19,15030.509769999999
2007-12-20,15031.59961
2007-12-21,15257.0
2007-12-25,15552.58984
2007-12-26,15653.54004
2007-12-27,15564.69043
2007-12-28,15307.78027
2008-01-04,14691.41016
2008-01-07,14500.549809999999
2008-01-08,14528.669919999998
2008-01-09,14599.16016
2008-01-10,14388.11035
2008-01-11,14110.79004
2008-01-15,13972.62988
2008-01-16,13504.509769999999
2008-01-17,13783.4502
2008-01-18,13861.29004
2008-01-21,13325.94043
2008-01-22,12573.049809999999
2008-01-23,12829.05957
2008-01-24,13092.780270000001
2008-01-25,13629.16016
2008-01-28,13087.91016
2008-01-29,13478.86035
2008-01-30,13345.030270000001
2008-01-31,13592.46973
2008-02-01,13497.16016
2008-02-04,13859.7002
2008-02-05,13745.5
2008-02-06,13099.24023
2008-02-07,13207.15039
2008-02-08,13017.24023
2008-02-12,13021.95996
2008-02-13,13068.299809999999
2008-02-14,13626.4502
2008-02-15,13622.55957
2008-02-18,13635.40039
2008-02-19,13757.91016
2008-02-20,13310.37012
2008-02-21,13688.28027
2008-02-22,13500.45996
2008-02-25,13914.57031
2008-02-26,13824.71973
2008-02-27,14031.299809999999
2008-02-28,13925.509769999999
2008-02-29,13603.019530000001
2008-03-03,12992.17969
2008-03-04,12992.280270000001
2008-03-05,12972.05957
2008-03-06,13215.41992
2008-03-07,12782.799809999999
2008-03-10,12532.12988
2008-03-11,12658.280270000001
2008-03-12,12861.12988
2008-03-13,12433.44043
2008-03-14,12241.59961
2008-03-17,11787.50977
2008-03-18,11964.16016
2008-03-19,12260.44043
2008-03-21,12482.57031
2008-03-24,12480.08984
2008-03-25,12745.219729999999
2008-03-26,12706.62988
2008-03-27,12604.58008
2008-03-28,12820.469729999999
2008-03-31,12525.54004
2008-04-01,12656.41992
2008-04-02,13189.36035
2008-04-03,13389.90039
2008-04-04,13293.219729999999
2008-04-07,13450.230469999999
2008-04-08,13250.42969
2008-04-09,13111.88965
2008-04-10,12945.299809999999
2008-04-11,13323.73047
2008-04-14,12917.50977
2008-04-15,12990.58008
2008-04-16,13146.12988
2008-04-17,13398.299809999999
2008-04-18,13476.4502
2008-04-21,13696.549809999999
2008-04-22,13547.82031
2008-04-23,13579.16016
2008-04-24,13540.87012
2008-04-25,13863.46973
2008-04-28,13894.37012
2008-04-30,13849.990230000001
2008-05-01,13766.86035
2008-05-02,14049.259769999999
2008-05-07,14102.480469999999
2008-05-08,13943.259769999999
2008-05-09,13655.33984
2008-05-12,13743.36035
2008-05-13,13953.730469999999
2008-05-14,14118.549809999999
2008-05-15,14251.740230000001
2008-05-16,14219.480469999999
2008-05-19,14269.61035
2008-05-20,14160.08984
2008-05-21,13926.299809999999
2008-05-22,13978.45996
2008-05-23,14012.2002
2008-05-26,13690.19043
2008-05-27,13893.30957
2008-05-28,13709.44043
2008-05-29,14124.46973
2008-05-30,14338.54004
2008-06-02,14440.13965
2008-06-03,14209.169919999998
2008-06-04,14435.57031
2008-06-05,14341.12012
2008-06-06,14489.44043
2008-06-09,14181.37988
2008-06-10,14021.169919999998
2008-06-11,14183.480469999999
2008-06-12,13888.59961
2008-06-13,13973.730469999999
2008-06-16,14354.37012
2008-06-17,14348.37012
2008-06-18,14452.82031
2008-06-19,14130.169919999998
2008-06-20,13942.080080000002
2008-06-23,13857.46973
2008-06-24,13849.55957
2008-06-25,13829.919919999998
2008-06-26,13822.32031
2008-06-27,13544.36035
2008-06-30,13481.37988
2008-07-01,13463.2002
2008-07-02,13286.37012
2008-07-03,13265.40039
2008-07-04,13237.88965
2008-07-07,13360.04004
2008-07-08,13033.09961
2008-07-09,13052.12988
2008-07-10,13067.20996
2008-07-11,13039.69043
2008-07-14,13010.16016
2008-07-15,12754.55957
2008-07-16,12760.799809999999
2008-07-17,12887.9502
2008-07-18,12803.7002
2008-07-22,13184.95996
2008-07-23,13312.92969
2008-07-24,13603.30957
2008-07-25,13334.75977
2008-07-28,13353.780270000001
2008-07-29,13159.4502
2008-07-30,13367.79004
2008-07-31,13376.80957
2008-08-01,13094.58984
2008-08-04,12933.17969
2008-08-05,12914.66016
2008-08-06,13254.88965
2008-08-07,13124.99023
2008-08-08,13168.41016
2008-08-11,13430.91016
2008-08-12,13303.59961
2008-08-13,13023.049809999999
2008-08-14,12956.799809999999
2008-08-15,13019.41016
2008-08-18,13165.4502
2008-08-19,12865.049809999999
2008-08-20,12851.69043
2008-08-21,12752.20996
2008-08-22,12666.04004
2008-08-25,12878.66016
2008-08-26,12778.70996
2008-08-27,12752.95996
2008-08-28,12768.25
2008-08-29,13072.87012
2008-09-01,12834.17969
2008-09-02,12609.469729999999
2008-09-03,12689.58984
2008-09-04,12557.66016
2008-09-05,12212.23047
2008-09-08,12624.45996
2008-09-09,12400.65039
2008-09-10,12346.62988
2008-09-11,12102.5
2008-09-12,12214.75977
2008-09-16,11609.719729999999
2008-09-17,11749.79004
2008-09-18,11489.299809999999
2008-09-19,11920.86035
2008-09-22,12090.58984
2008-09-24,12115.030270000001
2008-09-25,12006.530270000001
2008-09-26,11893.16016
2008-09-29,11743.61035
2008-09-30,11259.86035
2008-10-01,11368.25977
2008-10-02,11154.75977
2008-10-03,10938.13965
2008-10-06,10473.08984
2008-10-07,10155.90039
2008-10-08,9203.320313
2008-10-09,9157.490234
2008-10-10,8276.429688
2008-10-14,9447.570313
2008-10-15,9547.469727
2008-10-16,8458.450195
2008-10-17,8693.820313
2008-10-20,9005.589844
2008-10-21,9306.25
2008-10-22,8674.69043
2008-10-23,8460.980469
2008-10-24,7649.080078
2008-10-27,7162.899901999999
2008-10-28,7621.919922
2008-10-29,8211.900391
2008-10-30,9029.759766
2008-10-31,8576.980469
2008-11-04,9114.599609
2008-11-05,9521.240234
2008-11-06,8899.139648
2008-11-07,8583.0
2008-11-10,9081.429688
2008-11-11,8809.299805
2008-11-12,8695.509766
2008-11-13,8238.639648
2008-11-14,8462.389648
2008-11-17,8522.580078
2008-11-18,8328.410156
2008-11-19,8273.219727
2008-11-20,7703.040039
2008-11-21,7910.790039
2008-11-25,8323.929688
2008-11-26,8213.219727
2008-11-27,8373.389648
2008-11-28,8512.269531
2008-12-01,8397.219727
2008-12-02,7863.689941
2008-12-03,8004.100098000001
2008-12-04,7924.240234000001
2008-12-05,7917.509765999999
2008-12-08,8329.049805
2008-12-09,8395.870117
2008-12-10,8660.240234
2008-12-11,8720.549805
2008-12-12,8235.870117
2008-12-15,8664.660156
2008-12-16,8568.019531
2008-12-17,8612.519531
2008-12-18,8667.230469
2008-12-19,8588.519531
2008-12-22,8723.780273
2008-12-24,8517.099609
2008-12-25,8599.5
2008-12-26,8739.519531
2008-12-29,8747.169922
2008-12-30,8859.55957
2009-01-05,9043.120117
2009-01-06,9080.839844
2009-01-07,9239.240234
2009-01-08,8876.419922
2009-01-09,8836.799805
2009-01-13,8413.910156
2009-01-14,8438.450195
2009-01-15,8023.310059
2009-01-16,8230.150391
2009-01-19,8256.849609
2009-01-20,8065.790039
2009-01-21,7901.640137
2009-01-22,8051.740234000001
2009-01-23,7745.25
2009-01-26,7682.140137
2009-01-27,8061.069823999999
2009-01-28,8106.290039
2009-01-29,8251.240234
2009-01-30,7994.049805
2009-02-02,7873.97998
2009-02-03,7825.509765999999
2009-02-04,8038.939941
2009-02-05,7949.649901999999
2009-02-06,8076.620117
2009-02-09,7969.029785
2009-02-10,7945.939941
2009-02-12,7705.359863
2009-02-13,7779.399901999999
2009-02-16,7750.169922
2009-02-17,7645.509765999999
2009-02-18,7534.439941
2009-02-19,7557.649901999999
2009-02-20,7416.379883
2009-02-23,7376.160156
2009-02-24,7268.560059
2009-02-25,7461.220215
2009-02-26,7457.930176000001
2009-02-27,7568.419922
2009-03-02,7280.149901999999
2009-03-03,7229.720215
2009-03-04,7290.959961
2009-03-05,7433.490234000001
2009-03-06,7173.100098000001
2009-03-09,7086.029785
2009-03-10,7054.97998
2009-03-11,7376.120117
2009-03-12,7198.25
2009-03-13,7569.279785
2009-03-16,7704.149901999999
2009-03-17,7949.129883
2009-03-18,7972.169922
2009-03-19,7945.959961
2009-03-23,8215.530273
2009-03-24,8488.299805
2009-03-25,8479.990234
2009-03-26,8636.330078
2009-03-27,8626.969727
2009-03-30,8236.080078
2009-03-31,8109.529785
2009-04-01,8351.910156
2009-04-02,8719.780273
2009-04-03,8749.839844
2009-04-06,8857.929688
2009-04-07,8832.849609
2009-04-08,8595.009766
2009-04-09,8916.05957
2009-04-10,8964.110352
2009-04-13,8924.429688
2009-04-14,8842.679688
2009-04-15,8742.959961
2009-04-16,8755.259766
2009-04-17,8907.580078
2009-04-20,8924.75
2009-04-21,8711.330078
2009-04-22,8727.299805
2009-04-23,8847.009766
2009-04-24,8707.990234
2009-04-27,8726.339844
2009-04-28,8493.769531
2009-04-30,8828.259766
2009-05-01,8977.370117
2009-05-07,9385.700195
2009-05-08,9432.830078
2009-05-11,9451.980469
2009-05-12,9298.610352
2009-05-13,9340.490234
2009-05-14,9093.730469
2009-05-15,9265.019531
2009-05-18,9038.69043
2009-05-19,9290.290039
2009-05-20,9344.639648
2009-05-21,9264.150391
2009-05-22,9225.80957
2009-05-25,9347.0
2009-05-26,9310.80957
2009-05-27,9438.769531
2009-05-28,9451.389648
2009-05-29,9522.5
2009-06-01,9677.75
2009-06-02,9704.30957
2009-06-03,9741.669922
2009-06-04,9668.959961
2009-06-05,9768.009766
2009-06-08,9865.629883
2009-06-09,9786.820313
2009-06-10,9991.490234
2009-06-11,9981.330078
2009-06-12,10135.82031
2009-06-15,10039.66992
2009-06-16,9752.879883
2009-06-17,9840.849609
2009-06-18,9703.719727
2009-06-19,9786.259766
2009-06-22,9826.269531
2009-06-23,9549.610352
2009-06-24,9590.320313
2009-06-25,9796.080078
2009-06-26,9877.389648
2009-06-29,9783.469727
2009-06-30,9958.44043
2009-07-01,9939.929688
2009-07-02,9876.150391
2009-07-03,9816.070313
2009-07-06,9680.870117
2009-07-07,9647.790039
2009-07-08,9420.75
2009-07-09,9291.05957
2009-07-10,9287.280273
2009-07-13,9050.330078
2009-07-14,9261.80957
2009-07-15,9269.25
2009-07-16,9344.160156
2009-07-17,9395.320313
2009-07-21,9652.019531
2009-07-22,9723.160156
2009-07-23,9792.94043
2009-07-24,9944.549805
2009-07-27,10088.66016
2009-07-28,10087.25977
2009-07-29,10113.24023
